,amount,date,formatted_date,type,ticker,numerator,denominator,splitRatio
384,,1554123600,2019-04-01,SPLIT,BBDC3,12.0,10.0,10/12
385,,1263988800,2010-01-20,SPLIT,BBDC3,11.0,10.0,10/11
386,,1174914000,2007-03-26,SPLIT,BBDC3,200.0,100.0,100/200
387,,1493730000,2017-05-02,SPLIT,BBDC3,11.0,10.0,10/11
388,,1103025600,2004-12-14,SPLIT,BBDC3,2.0,1.0,1/2
389,0.0168653,1396875600,2014-04-07,DIVIDEND,BAZA3,,,
390,0.006842,1471352400,2016-08-16,DIVIDEND,BAZA3,,,
391,0.00128316,1288094400,2010-10-26,DIVIDEND,BAZA3,,,
392,1.4371,1556542800,2019-04-29,DIVIDEND,BAZA3,,,
393,0.633003,1491570000,2017-04-07,DIVIDEND,BAZA3,,,
394,0.008586,1446724800,2015-11-05,DIVIDEND,BAZA3,,,
395,0.02413,1460379600,2016-04-11,DIVIDEND,BAZA3,,,
396,0.004383,1349355600,2012-10-04,DIVIDEND,BAZA3,,,
397,0.00814257,1272891600,2010-05-03,DIVIDEND,BAZA3,,,
398,0.003849,1414411200,2014-10-27,DIVIDEND,BAZA3,,,
399,0.020809,1429102800,2015-04-15,DIVIDEND,BAZA3,,,
400,0.642102,1524574800,2018-04-24,DIVIDEND,BAZA3,,,
401,,1471870800,2016-08-22,SPLIT,BAZA3,1.0,100.0,100/1
402,0.285821,1347454800,2012-09-12,DIVIDEND,BBAS3,,,
403,0.156962,1305896400,2011-05-20,DIVIDEND,BBAS3,,,
404,0.125885,1321617600,2011-11-18,DIVIDEND,BBAS3,,,
405,0.126652,1473771600,2016-09-13,DIVIDEND,BBAS3,,,
406,0.090568,1457010000,2016-03-03,DIVIDEND,BBAS3,,,
407,0.297177,1355400000,2012-12-13,DIVIDEND,BBAS3,,,
408,0.141039,1440421200,2015-08-24,DIVIDEND,BBAS3,,,
409,0.446155,1566478800,2019-08-22,DIVIDEND,BBAS3,,,
410,0.451138,1432299600,2015-05-22,DIVIDEND,BBAS3,,,
411,0.137755,1465909200,2016-06-14,DIVIDEND,BBAS3,,,
412,0.076932,1481630400,2016-12-13,DIVIDEND,BBAS3,,,
413,0.170805,1448366400,2015-11-24,DIVIDEND,BBAS3,,,
414,0.133683,1464094800,2016-05-24,DIVIDEND,BBAS3,,,
415,0.072115,1489496400,2017-03-14,DIVIDEND,BBAS3,,,
416,0.365042,1574424000,2019-11-22,DIVIDEND,BBAS3,,,
417,0.212075,1313758800,2011-08-19,DIVIDEND,BBAS3,,,
418,0.07878,1408539600,2014-08-20,DIVIDEND,BBAS3,,,
419,0.266078,1442235600,2015-09-14,DIVIDEND,BBAS3,,,
420,0.0912,1424433600,2015-02-20,DIVIDEND,BBAS3,,,
421,0.055718,1416225600,2014-11-17,DIVIDEND,BBAS3,,,
422,0.172912,1274706000,2010-05-24,DIVIDEND,BBAS3,,,
423,0.289894,1434114000,2015-06-12,DIVIDEND,BBAS3,,,
424,0.232955,1568293200,2019-09-12,DIVIDEND,BBAS3,,,
425,0.207866,1274792400,2010-05-25,DIVIDEND,BBAS3,,,
426,0.131424,1290513600,2010-11-23,DIVIDEND,BBAS3,,,
427,0.0812174,1400590800,2014-05-20,DIVIDEND,BBAS3,,,
428,0.274491,1450094400,2015-12-14,DIVIDEND,BBAS3,,,
429,0.176174,1576152000,2019-12-12,DIVIDEND,BBAS3,,,
430,0.32618,1298379600,2011-02-22,DIVIDEND,BBAS3,,,
431,0.298239,1340370000,2012-06-22,DIVIDEND,BBAS3,,,
432,0.414838,1558530000,2019-05-22,DIVIDEND,BBAS3,,,
433,0.098285,1457960400,2016-03-14,DIVIDEND,BBAS3,,,
434,0.416893,1542888000,2018-11-22,DIVIDEND,BBAS3,,,
435,0.122897,1258113600,2009-11-13,DIVIDEND,BBAS3,,,
436,0.20065,1282222800,2010-08-19,DIVIDEND,BBAS3,,,
437,0.132154,1392379200,2014-02-14,DIVIDEND,BBAS3,,,
438,0.591888,1550840400,2019-02-22,DIVIDEND,BBAS3,,,
439,0.376992,1427202000,2015-03-24,DIVIDEND,BBAS3,,,
440,0.336522,1410526800,2014-09-12,DIVIDEND,BBAS3,,,
441,0.780872,1377262800,2013-08-23,DIVIDEND,BBAS3,,,
442,0.24567,1519995600,2018-03-02,DIVIDEND,BBAS3,,,
443,0.085491,1536757200,2018-09-12,DIVIDEND,BBAS3,,,
444,0.321041,1402664400,2014-06-13,DIVIDEND,BBAS3,,,
445,0.339949,1418385600,2014-12-12,DIVIDEND,BBAS3,,,
446,0.200244,1285246800,2010-09-23,DIVIDEND,BBAS3,,,
447,0.0982101,1369227600,2013-05-22,DIVIDEND,BBAS3,,,
448,0.204303,1503406800,2017-08-22,DIVIDEND,BBAS3,,,
449,0.0666147,1385121600,2013-11-22,DIVIDEND,BBAS3,,,
450,0.077203,1528808400,2018-06-12,DIVIDEND,BBAS3,,,
451,0.12567,1544616000,2018-12-12,DIVIDEND,BBAS3,,,
452,0.171054,1560344400,2019-06-12,DIVIDEND,BBAS3,,,
453,0.590146,1551963600,2019-03-07,DIVIDEND,BBAS3,,,
454,0.190873,1250254800,2009-08-14,DIVIDEND,BBAS3,,,
455,0.223237,1511352000,2017-11-22,DIVIDEND,BBAS3,,,
456,0.468197,1267189200,2010-02-26,DIVIDEND,BBAS3,,,
457,0.156124,1552395600,2019-03-12,DIVIDEND,BBAS3,,,
458,0.313771,1378990800,2013-09-12,DIVIDEND,BBAS3,,,
459,0.124066,1345640400,2012-08-22,DIVIDEND,BBAS3,,,
460,0.261319,1362402000,2013-03-04,DIVIDEND,BBAS3,,,
461,0.076292,1505221200,2017-09-12,DIVIDEND,BBAS3,,,
462,0.281982,1371042000,2013-06-12,DIVIDEND,BBAS3,,,
463,0.025907,1488459600,2017-03-02,DIVIDEND,BBAS3,,,
464,0.106932,1353326400,2012-11-19,DIVIDEND,BBAS3,,,
465,0.139965,1471957200,2016-08-23,DIVIDEND,BBAS3,,,
466,0.264928,1363093200,2013-03-12,DIVIDEND,BBAS3,,,
467,0.078574,1497358800,2017-06-13,DIVIDEND,BBAS3,,,
468,0.082597,1513080000,2017-12-12,DIVIDEND,BBAS3,,,
469,0.314638,1394629200,2014-03-12,DIVIDEND,BBAS3,,,
470,0.109871,1479816000,2016-11-22,DIVIDEND,BBAS3,,,
471,0.182939,1495544400,2017-05-23,DIVIDEND,BBAS3,,,
472,0.08171,1520946000,2018-03-13,DIVIDEND,BBAS3,,,
473,0.0633096,1336741200,2012-05-11,DIVIDEND,BBAS3,,,
474,0.156996,1329912000,2012-02-22,DIVIDEND,BBAS3,,,
475,,1180962000,2007-06-04,SPLIT,BBAS3,3.0,1.0,1/3
476,,1362574800,2013-03-06,SPLIT,BBAS3,1.0,2.0,2/1
477,0.588352,1388404800,2013-12-30,DIVIDEND,BGIP4,,,
478,0.189767,1377090000,2013-08-21,DIVIDEND,BGIP4,,,
479,0.57874,1372942800,2013-07-04,DIVIDEND,BGIP4,,,
480,0.5766,1406638800,2014-07-29,DIVIDEND,BGIP4,,,
481,0.762549,1544011200,2018-12-05,DIVIDEND,BGIP4,,,
482,0.205616,1503406800,2017-08-22,DIVIDEND,BGIP4,,,
483,0.78134,1562158800,2019-07-03,DIVIDEND,BGIP4,,,
484,0.639383,1447934400,2015-11-19,DIVIDEND,BGIP4,,,
485,0.78134,1562245200,2019-07-04,DIVIDEND,BGIP4,,,
486,1.54039,1314795600,2011-08-31,DIVIDEND,BGIP4,,,
487,0.779644,1511265600,2017-11-21,DIVIDEND,BGIP4,,,
488,0.806588,1497877200,2017-06-19,DIVIDEND,BGIP4,,,
489,0.244482,1472734800,2016-09-01,DIVIDEND,BGIP4,,,
490,1.03889,1330520400,2012-02-29,DIVIDEND,BGIP4,,,
491,0.20991,1393506000,2014-02-27,DIVIDEND,BGIP4,,,
492,0.198762,1408712400,2014-08-22,DIVIDEND,BGIP4,,,
493,0.705547,1528981200,2018-06-14,DIVIDEND,BGIP4,,,
494,0.576245,1491310800,2017-04-04,DIVIDEND,BGIP4,,,
495,0.538219,1441026000,2015-08-31,DIVIDEND,BGIP4,,,
496,1.16785,1491570000,2017-04-07,DIVIDEND,BGIP4,,,
497,0.555159,1354276800,2012-11-30,DIVIDEND,BGIP4,,,
498,0.762549,1543233600,2018-11-26,DIVIDEND,BGIP4,,,
499,0.923969,1361883600,2013-02-26,DIVIDEND,BGIP4,,,
500,1.28734,1345208400,2012-08-17,DIVIDEND,BGIP4,,,
501,0.714586,1487854800,2017-02-23,DIVIDEND,BGIP4,,,
502,,1410354000,2014-09-10,SPLIT,BGIP4,145.0,100.0,100/145
503,0.534865,1388404800,2013-12-30,DIVIDEND,BGIP3,,,
504,0.302314,1251205200,2009-08-25,DIVIDEND,BGIP3,,,
505,0.172515,1377090000,2013-08-21,DIVIDEND,BGIP3,,,
506,0.526128,1372942800,2013-07-04,DIVIDEND,BGIP3,,,
507,0.182586,1280754000,2010-08-02,DIVIDEND,BGIP3,,,
508,0.5242,1406638800,2014-07-29,DIVIDEND,BGIP3,,,
509,1.40035,1314709200,2011-08-30,DIVIDEND,BGIP3,,,
510,0.186924,1503406800,2017-08-22,DIVIDEND,BGIP3,,,
511,0.710309,1562158800,2019-07-03,DIVIDEND,BGIP3,,,
512,0.581257,1447934400,2015-11-19,DIVIDEND,BGIP3,,,
513,0.710309,1562245200,2019-07-04,DIVIDEND,BGIP3,,,
514,0.708767,1510920000,2017-11-17,DIVIDEND,BGIP3,,,
515,0.733262,1497877200,2017-06-19,DIVIDEND,BGIP3,,,
516,0.222256,1472734800,2016-09-01,DIVIDEND,BGIP3,,,
517,0.944441,1330520400,2012-02-29,DIVIDEND,BGIP3,,,
518,0.190828,1393506000,2014-02-27,DIVIDEND,BGIP3,,,
519,0.180693,1408712400,2014-08-22,DIVIDEND,BGIP3,,,
520,0.42807,1202472000,2008-02-08,DIVIDEND,BGIP3,,,
521,0.641407,1528981200,2018-06-14,DIVIDEND,BGIP3,,,
522,0.523859,1491310800,2017-04-04,DIVIDEND,BGIP3,,,
523,0.48929,1441026000,2015-08-31,DIVIDEND,BGIP3,,,
524,1.06168,1491570000,2017-04-07,DIVIDEND,BGIP3,,,
525,0.693226,1543233600,2018-11-26,DIVIDEND,BGIP3,,,
526,0.839972,1361883600,2013-02-26,DIVIDEND,BGIP3,,,
527,1.1703,1345208400,2012-08-17,DIVIDEND,BGIP3,,,
528,0.649624,1487854800,2017-02-23,DIVIDEND,BGIP3,,,
529,,1410354000,2014-09-10,SPLIT,BGIP3,145.0,100.0,100/145
530,,1197288000,2007-12-10,SPLIT,BGIP3,0.0,0.0,0/0
531,0.015827,1563541200,2019-07-19,DIVIDEND,BEES3,,,
532,0.020575,1564664400,2019-08-01,DIVIDEND,BEES3,,,
533,0.020575,1569934800,2019-10-01,DIVIDEND,BEES3,,,
534,0.020575,1575288000,2019-12-02,DIVIDEND,BEES3,,,
535,0.020575,1561986000,2019-07-01,DIVIDEND,BEES3,,,
536,0.020575,1572609600,2019-11-01,DIVIDEND,BEES3,,,
537,0.020575,1567429200,2019-09-02,DIVIDEND,BEES3,,,
538,0.020575,1577966400,2020-01-02,DIVIDEND,BEES3,,,
539,0.013438,1532005200,2018-07-19,DIVIDEND,BEES4,,,
540,0.0022789,1388664000,2014-01-02,DIVIDEND,BEES4,,,
541,0.01853,1280754000,2010-08-02,DIVIDEND,BEES4,,,
542,0.015827,1514894400,2018-01-02,DIVIDEND,BEES4,,,
543,0.01853,1272891600,2010-05-03,DIVIDEND,BEES4,,,
544,0.0185295,1288612800,2010-11-01,DIVIDEND,BEES4,,,
545,0.010446,1422878400,2015-02-02,DIVIDEND,BEES4,,,
546,0.020575,1564664400,2019-08-01,DIVIDEND,BEES4,,,
547,0.0018993,1415016000,2014-11-03,DIVIDEND,BEES4,,,
548,0.010446,1430744400,2015-05-04,DIVIDEND,BEES4,,,
549,0.002376,1380632400,2013-10-01,DIVIDEND,BEES4,,,
550,0.019942,1541073600,2018-11-01,DIVIDEND,BEES4,,,
551,0.020575,1556802000,2019-05-02,DIVIDEND,BEES4,,,
552,0.014878,1464786000,2016-06-01,DIVIDEND,BEES4,,,
553,0.010446,1425301200,2015-03-02,DIVIDEND,BEES4,,,
554,0.020575,1575288000,2019-12-02,DIVIDEND,BEES4,,,
555,0.020575,1559566800,2019-06-03,DIVIDEND,BEES4,,,
556,0.014878,1467378000,2016-07-01,DIVIDEND,BEES4,,,
557,0.002376,1375362000,2013-08-01,DIVIDEND,BEES4,,,
558,0.01853,1283346000,2010-09-01,DIVIDEND,BEES4,,,
559,0.014878,1459515600,2016-04-01,DIVIDEND,BEES4,,,
560,0.013611,1517486400,2018-02-01,DIVIDEND,BEES4,,,
561,0.0018993,1417435200,2014-12-01,DIVIDEND,BEES4,,,
562,0.010446,1433163600,2015-06-01,DIVIDEND,BEES4,,,
563,0.020575,1567429200,2019-09-02,DIVIDEND,BEES4,,,
564,0.014878,1475240400,2016-09-30,DIVIDEND,BEES4,,,
565,0.013611,1527858000,2018-06-01,DIVIDEND,BEES4,,,
566,0.020575,1569934800,2019-10-01,DIVIDEND,BEES4,,,
567,0.012662,1451908800,2016-01-04,DIVIDEND,BEES4,,,
568,0.020575,1577966400,2020-01-02,DIVIDEND,BEES4,,,
569,0.014878,1470056400,2016-08-01,DIVIDEND,BEES4,,,
570,0.015827,1485950400,2017-02-01,DIVIDEND,BEES4,,,
571,0.021799,1275397200,2010-06-01,DIVIDEND,BEES4,,,
572,0.012662,1443704400,2015-10-01,DIVIDEND,BEES4,,,
573,0.003165,1469019600,2016-07-20,DIVIDEND,BEES4,,,
574,0.015827,1512129600,2017-12-01,DIVIDEND,BEES4,,,
575,0.0018993,1404219600,2014-07-01,DIVIDEND,BEES4,,,
576,0.01853,1270126800,2010-04-01,DIVIDEND,BEES4,,,
577,0.015827,1488373200,2017-03-01,DIVIDEND,BEES4,,,
578,0.024143,1438088400,2015-07-28,DIVIDEND,BEES4,,,
579,0.0018993,1396357200,2014-04-01,DIVIDEND,BEES4,,,
580,0.00287336,1304341200,2011-05-02,DIVIDEND,BEES4,,,
581,0.012662,1438606800,2015-08-03,DIVIDEND,BEES4,,,
582,0.014878,1454328000,2016-02-01,DIVIDEND,BEES4,,,
583,0.014878,1462194000,2016-05-02,DIVIDEND,BEES4,,,
584,0.015827,1504270800,2017-09-01,DIVIDEND,BEES4,,,
585,0.021799,1277989200,2010-07-01,DIVIDEND,BEES4,,,
586,0.014878,1480593600,2016-12-01,DIVIDEND,BEES4,,,
587,0.002376,1372683600,2013-07-01,DIVIDEND,BEES4,,,
588,0.039044,1557234000,2019-05-07,DIVIDEND,BEES4,,,
589,0.015827,1506949200,2017-10-02,DIVIDEND,BEES4,,,
590,0.014878,1456837200,2016-03-01,DIVIDEND,BEES4,,,
591,0.0009,1406725200,2014-07-30,DIVIDEND,BEES4,,,
592,0.006331,1422446400,2015-01-28,DIVIDEND,BEES4,,,
593,0.002376,1364821200,2013-04-01,DIVIDEND,BEES4,,,
594,0.015827,1499086800,2017-07-03,DIVIDEND,BEES4,,,
595,0.0018993,1406898000,2014-08-01,DIVIDEND,BEES4,,,
596,0.013611,1522674000,2018-04-02,DIVIDEND,BEES4,,,
597,0.00251,1346677200,2012-09-03,DIVIDEND,BEES4,,,
598,0.020575,1549022400,2019-02-01,DIVIDEND,BEES4,,,
599,0.014878,1472734800,2016-09-01,DIVIDEND,BEES4,,,
600,0.012662,1448971200,2015-12-01,DIVIDEND,BEES4,,,
601,0.007046,1500642000,2017-07-21,DIVIDEND,BEES4,,,
602,0.013896,1525784400,2018-05-08,DIVIDEND,BEES4,,,
603,0.014878,1475499600,2016-10-03,DIVIDEND,BEES4,,,
604,0.00251,1357128000,2013-01-02,DIVIDEND,BEES4,,,
605,0.020575,1551445200,2019-03-01,DIVIDEND,BEES4,,,
606,0.014878,1483358400,2017-01-02,DIVIDEND,BEES4,,,
607,0.013611,1533128400,2018-08-01,DIVIDEND,BEES4,,,
608,0.015827,1491224400,2017-04-03,DIVIDEND,BEES4,,,
609,0.002376,1383307200,2013-11-01,DIVIDEND,BEES4,,,
610,0.0018993,1399035600,2014-05-02,DIVIDEND,BEES4,,,
611,0.012662,1441112400,2015-09-01,DIVIDEND,BEES4,,,
612,0.00251,1349096400,2012-10-01,DIVIDEND,BEES4,,,
613,0.015827,1509537600,2017-11-01,DIVIDEND,BEES4,,,
614,0.013611,1525266000,2018-05-02,DIVIDEND,BEES4,,,
615,0.010446,1435755600,2015-07-01,DIVIDEND,BEES4,,,
616,0.019942,1543838400,2018-12-03,DIVIDEND,BEES4,,,
617,0.0018993,1394024400,2014-03-05,DIVIDEND,BEES4,,,
618,0.013611,1519909200,2018-03-01,DIVIDEND,BEES4,,,
619,0.020575,1561986000,2019-07-01,DIVIDEND,BEES4,,,
620,0.010446,1427893200,2015-04-01,DIVIDEND,BEES4,,,
621,0.015827,1501592400,2017-08-01,DIVIDEND,BEES4,,,
622,0.00251,1351771200,2012-11-01,DIVIDEND,BEES4,,,
623,0.002376,1367499600,2013-05-02,DIVIDEND,BEES4,,,
624,0.0018993,1409576400,2014-09-01,DIVIDEND,BEES4,,,
625,0.014878,1478001600,2016-11-01,DIVIDEND,BEES4,,,
626,0.015827,1493730000,2017-05-02,DIVIDEND,BEES4,,,
627,0.01853,1267448400,2010-03-01,DIVIDEND,BEES4,,,
628,0.002376,1385985600,2013-12-02,DIVIDEND,BEES4,,,
629,0.0018993,1401714000,2014-06-02,DIVIDEND,BEES4,,,
630,0.019942,1535979600,2018-09-03,DIVIDEND,BEES4,,,
631,0.0018993,1393506000,2014-02-27,DIVIDEND,BEES4,,,
632,0.015827,1496322000,2017-06-01,DIVIDEND,BEES4,,,
633,0.015827,1563541200,2019-07-19,DIVIDEND,BEES4,,,
634,0.019942,1538398800,2018-10-01,DIVIDEND,BEES4,,,
635,0.0018993,1420200000,2015-01-02,DIVIDEND,BEES4,,,
636,0.013611,1530536400,2018-07-02,DIVIDEND,BEES4,,,
637,0.019942,1546430400,2019-01-02,DIVIDEND,BEES4,,,
638,0.020575,1554123600,2019-04-01,DIVIDEND,BEES4,,,
639,0.002376,1378126800,2013-09-02,DIVIDEND,BEES4,,,
640,0.01853,1285938000,2010-10-01,DIVIDEND,BEES4,,,
641,0.012662,1446552000,2015-11-03,DIVIDEND,BEES4,,,
642,0.012662,1462280400,2016-05-03,DIVIDEND,BEES4,,,
643,0.0018993,1412168400,2014-10-01,DIVIDEND,BEES4,,,
644,0.00251,1354536000,2012-12-03,DIVIDEND,BEES4,,,
645,0.002376,1370264400,2013-06-03,DIVIDEND,BEES4,,,
646,0.020575,1572609600,2019-11-01,DIVIDEND,BEES4,,,
647,,1421668800,2015-01-19,SPLIT,BEES4,1.0,5.0,5/1
648,,1345467600,2012-08-20,SPLIT,BEES4,10.0,1.0,1/10
649,1.73371,1530622800,2018-07-03,DIVIDEND,BPAR3,,,
650,1.86114,1534770000,2018-08-20,DIVIDEND,BPAR3,,,
651,1.85023,1541419200,2018-11-05,DIVIDEND,BPAR3,,,
652,1.95557,1561726800,2019-06-28,DIVIDEND,BPAR3,,,
653,2.32291,1545825600,2018-12-26,DIVIDEND,BPAR3,,,
654,2.23923,1575547200,2019-12-05,DIVIDEND,BPAR3,,,
655,5.18457,1555592400,2019-04-18,DIVIDEND,BPAR3,,,
656,1.95787,1572523200,2019-10-31,DIVIDEND,BPAR3,,,
657,2.18983,1555938000,2019-04-22,DIVIDEND,BPAR3,,,
658,0.163003,1401973200,2014-06-05,DIVIDEND,BRSR3,,,
659,0.190873,1473339600,2016-09-08,DIVIDEND,BRSR3,,,
660,0.20304,1502802000,2017-08-15,DIVIDEND,BRSR3,,,
661,0.273814,1565701200,2019-08-13,DIVIDEND,BRSR3,,,
662,0.206614,1519736400,2018-02-27,DIVIDEND,BRSR3,,,
663,0.158792,1292500800,2010-12-16,DIVIDEND,BRSR3,,,
664,0.199817,1494939600,2017-05-16,DIVIDEND,BRSR3,,,
665,0.073354,1510660800,2017-11-14,DIVIDEND,BRSR3,,,
666,0.073326,1544184000,2018-12-07,DIVIDEND,BRSR3,,,
667,0.260983,1573560000,2019-11-12,DIVIDEND,BRSR3,,,
668,0.284804,1558098000,2019-05-17,DIVIDEND,BRSR3,,,
669,0.187843,1465909200,2016-06-14,DIVIDEND,BRSR3,,,
670,0.303487,1515153600,2018-01-05,DIVIDEND,BRSR3,,,
671,0.097721,1355918400,2012-12-19,DIVIDEND,BRSR3,,,
672,0.080811,1367499600,2013-05-02,DIVIDEND,BRSR3,,,
673,0.041567,1481803200,2016-12-15,DIVIDEND,BRSR3,,,
674,0.31219,1552050000,2019-03-08,DIVIDEND,BRSR3,,,
675,0.029382,1430744400,2015-05-04,DIVIDEND,BRSR3,,,
676,0.198206,1489496400,2017-03-14,DIVIDEND,BRSR3,,,
677,0.1656,1409835600,2014-09-04,DIVIDEND,BRSR3,,,
678,0.171097,1540900800,2018-10-30,DIVIDEND,BRSR3,,,
679,0.03378,1556802000,2019-05-02,DIVIDEND,BRSR3,,,
680,0.105733,1275915600,2010-06-07,DIVIDEND,BRSR3,,,
681,0.040778,1493989200,2017-05-05,DIVIDEND,BRSR3,,,
682,0.161688,1393419600,2014-02-26,DIVIDEND,BRSR3,,,
683,0.228695,1441890000,2015-09-10,DIVIDEND,BRSR3,,,
684,0.248005,1449230400,2015-12-04,DIVIDEND,BRSR3,,,
685,0.109989,1545912000,2018-12-27,DIVIDEND,BRSR3,,,
686,0.215905,1534424400,2018-08-16,DIVIDEND,BRSR3,,,
687,0.174705,1197892800,2007-12-17,DIVIDEND,BRSR3,,,
688,0.188255,1425560400,2015-03-05,DIVIDEND,BRSR3,,,
689,0.07829,1559826000,2019-06-06,DIVIDEND,BRSR3,,,
690,0.215905,1526389200,2018-05-15,DIVIDEND,BRSR3,,,
691,0.0570304,1304341200,2011-05-02,DIVIDEND,BRSR3,,,
692,0.107153,1283432400,2010-09-02,DIVIDEND,BRSR3,,,
693,0.186328,1457701200,2016-03-11,DIVIDEND,BRSR3,,,
694,0.1669,1417003200,2014-11-26,DIVIDEND,BRSR3,,,
695,0.323616,1206536400,2008-03-26,DIVIDEND,BRSR3,,,
696,0.206384,1433336400,2015-06-03,DIVIDEND,BRSR3,,,
697,,1185282000,2007-07-24,SPLIT,BRSR3,0.0,0.0,0/0
698,,1182517200,2007-06-22,SPLIT,BRSR3,5.0,4.0,4/5
699,0.032321,1430744400,2015-05-04,DIVIDEND,BRSR5,,,
700,0.284607,1565701200,2019-08-13,DIVIDEND,BRSR5,,,
701,0.206384,1433336400,2015-06-03,DIVIDEND,BRSR5,,,
702,0.228695,1441890000,2015-09-10,DIVIDEND,BRSR5,,,
703,0.272787,1449230400,2015-12-04,DIVIDEND,BRSR5,,,
704,0.186328,1457701200,2016-03-11,DIVIDEND,BRSR5,,,
705,0.080659,1544184000,2018-12-07,DIVIDEND,BRSR5,,,
706,0.287081,1573560000,2019-11-12,DIVIDEND,BRSR5,,,
707,0.187843,1465909200,2016-06-14,DIVIDEND,BRSR5,,,
708,0.284804,1558098000,2019-05-17,DIVIDEND,BRSR5,,,
709,0.190873,1473339600,2016-09-08,DIVIDEND,BRSR5,,,
710,0.162436,1354017600,2012-11-27,DIVIDEND,BRSR5,,,
711,0.31219,1552050000,2019-03-08,DIVIDEND,BRSR5,,,
712,0.107493,1355918400,2012-12-19,DIVIDEND,BRSR5,,,
713,0.147334,1362488400,2013-03-05,DIVIDEND,BRSR5,,,
714,0.088892,1367499600,2013-05-02,DIVIDEND,BRSR5,,,
715,0.150928,1378299600,2013-09-04,DIVIDEND,BRSR5,,,
716,0.187546,1540900800,2018-10-30,DIVIDEND,BRSR5,,,
717,0.163003,1401973200,2014-06-05,DIVIDEND,BRSR5,,,
718,0.037158,1556802000,2019-05-02,DIVIDEND,BRSR5,,,
719,0.1656,1409835600,2014-09-04,DIVIDEND,BRSR5,,,
720,0.1739,1417003200,2014-11-26,DIVIDEND,BRSR5,,,
721,0.188255,1425560400,2015-03-05,DIVIDEND,BRSR5,,,
722,0.215906,1534424400,2018-08-16,DIVIDEND,BRSR5,,,
723,0.120988,1545912000,2018-12-27,DIVIDEND,BRSR5,,,
724,0.105733,1275915600,2010-06-07,DIVIDEND,BRSR5,,,
725,0.107153,1283432400,2010-09-02,DIVIDEND,BRSR5,,,
726,0.07829,1559826000,2019-06-06,DIVIDEND,BRSR5,,,
727,0.174671,1292500800,2010-12-16,DIVIDEND,BRSR5,,,
728,0.0627334,1304341200,2011-05-02,DIVIDEND,BRSR5,,,
729,0.179151,1335963600,2012-05-02,DIVIDEND,BRSR5,,,
730,0.148696,1346763600,2012-09-04,DIVIDEND,BRSR5,,,
731,0.041567,1481803200,2016-12-15,DIVIDEND,BRSR5,,,
732,0.198206,1489496400,2017-03-14,DIVIDEND,BRSR5,,,
733,0.040778,1493989200,2017-05-05,DIVIDEND,BRSR5,,,
734,0.199817,1494939600,2017-05-16,DIVIDEND,BRSR5,,,
735,0.20304,1502802000,2017-08-15,DIVIDEND,BRSR5,,,
736,0.074764,1510660800,2017-11-14,DIVIDEND,BRSR5,,,
737,0.331591,1515153600,2018-01-05,DIVIDEND,BRSR5,,,
738,0.206614,1519736400,2018-02-27,DIVIDEND,BRSR5,,,
739,0.215905,1526389200,2018-05-15,DIVIDEND,BRSR5,,,
740,0.0149459,1364216400,2013-03-25,DIVIDEND,BNBR3,,,
741,0.801576,1502715600,2017-08-14,DIVIDEND,BNBR3,,,
742,1.46942,1270040400,2010-03-31,DIVIDEND,BNBR3,,,
743,0.619844,1534510800,2018-08-17,DIVIDEND,BNBR3,,,
744,0.565333,1396270800,2014-03-31,DIVIDEND,BNBR3,,,
745,1.37286,1490619600,2017-03-27,DIVIDEND,BNBR3,,,
746,1.19393,1375362000,2013-08-01,DIVIDEND,BNBR3,,,
747,1.10742,1522155600,2018-03-27,DIVIDEND,BNBR3,,,
748,5.02826,1427893200,2015-04-01,DIVIDEND,BNBR3,,,
749,2.13437,1566306000,2019-08-20,DIVIDEND,BNBR3,,,
750,0.214213,1459515600,2016-04-01,DIVIDEND,BNBR3,,,
751,0.543317,1281358800,2010-08-09,DIVIDEND,BNBR3,,,
752,0.615539,1438866000,2015-08-06,DIVIDEND,BNBR3,,,
753,1.55529,1556283600,2019-04-26,DIVIDEND,BNBR3,,,
754,1.01362,1313154000,2011-08-12,DIVIDEND,BNBR3,,,
755,0.614076,1345035600,2012-08-15,DIVIDEND,BNBR3,,,
756,0.625345,1471006800,2016-08-12,DIVIDEND,BNBR3,,,
757,1.2569,1408107600,2014-08-15,DIVIDEND,BNBR3,,,
758,,1216040400,2008-07-14,SPLIT,BNBR3,1.0,10000.0,10000/1
759,0.0044,1439816400,2015-08-17,DIVIDEND,BMIN3,,,
760,0.039627,1551963600,2019-03-07,DIVIDEND,BMIN3,,,
761,0.0054,1345467600,2012-08-20,DIVIDEND,BMIN3,,,
762,0.0028,1408453200,2014-08-19,DIVIDEND,BMIN3,,,
763,0.0017,1281704400,2010-08-13,DIVIDEND,BMIN3,,,
764,0.0024,1377176400,2013-08-22,DIVIDEND,BMIN3,,,
765,0.0036,1361538000,2013-02-22,DIVIDEND,BMIN3,,,
766,0.002459,1458306000,2016-03-18,DIVIDEND,BMIN3,,,
767,0.021177,1488805200,2017-03-06,DIVIDEND,BMIN3,,,
768,0.003,1424955600,2015-02-26,DIVIDEND,BMIN3,,,
769,,1505307600,2017-09-13,SPLIT,BMIN3,1.0,100.0,100/1
770,0.331765,1376053200,2013-08-09,DIVIDEND,BMEB4,,,
771,0.331815,1471438800,2016-08-17,DIVIDEND,BMEB4,,,
772,0.663529,1551186000,2019-02-26,DIVIDEND,BMEB4,,,
